year,district,d_percent,r_percent,other_percent,total_votes
1972,IL-12,29.44,70.56,0.0,193239.0
1972,IL-13,30.36,69.64,0.0,162117.0
1972,IL-14,24.68,75.32,0.0,217283.0
1972,IL-15,33.92,66.08,0.0,201349.0
1972,IL-16,34.11,65.89,0.0,182771.0
1972,IL-17,33.68,66.32,0.0,185267.0
1972,IL-18,34.4,65.6,0.0,196250.0
1972,IL-19,38.26,61.74,0.0,201743.0
1972,IL-20,36.29,63.71,0.0,215695.0
1972,IL-21,37.51,62.49,0.0,187610.0
1972,IL-22,36.3,63.7,0.0,222624.0
1972,IL-23,46.76,53.24,0.0,164625.0
1972,IL-24,40.16,59.84,0.0,231345.0
1972,IN-01,47.39,52.61,0.0,173391.0
1972,IN-02,26.39,73.61,0.0,202562.0
1972,IN-03,35.74,64.26,0.0,187415.0
1972,IN-04,32.91,67.09,0.0,194259.0
1972,IN-05,30.23,69.77,0.0,194808.0
1972,IN-06,26.37,73.63,0.0,173257.0
1972,IN-07,34.96,65.04,0.0,207988.0
1972,IN-08,34.77,65.23,0.0,212380.0
1972,IN-09,36.36,63.64,0.0,194182.0
1972,IN-10,30.6,69.4,0.0,186528.0
1972,IN-11,33.67,66.33,0.0,188465.0
1972,KS-01,28.04,71.96,0.0,188447.0
1972,KS-02,30.0,70.0,0.0,170327.0
1972,KS-03,33.38,66.62,0.0,183841.0
1972,KS-04,32.02,67.98,0.0,162996.0
1972,KS-05,28.81,71.19,0.0,175363.0
1972,KY-01,37.3,62.7,0.0,138874.0
1972,KY-02,34.68,65.32,0.0,135306.0
1972,KY-03,44.95,55.05,0.0,141939.0
1972,KY-04,29.55,70.45,0.0,159845.0
1972,KY-05,27.32,72.68,0.0,162108.0
1972,KY-06,33.42,66.58,0.0,151924.0
1972,KY-07,41.87,58.13,0.0,160150.0
1972,LA-01,29.2,70.8,0.0,129023.0
1972,LA-02,40.19,59.81,0.0,108738.0
1972,LA-03,23.67,76.33,0.0,133694.0
1972,LA-04,24.55,75.45,0.0,118957.0
1972,LA-05,26.63,73.37,0.0,132252.0
1972,LA-06,30.33,69.67,0.0,119486.0
1972,LA-07,32.43,67.57,0.0,126534.0
1972,LA-08,37.21,62.79,0.0,116726.0
1972,MA-01,51.19,48.81,0.0,210041.0
1972,MA-02,51.82,48.18,0.0,184000.0
1972,MA-03,54.13,45.87,0.0,181872.0
1972,MA-04,55.7,44.3,0.0,208441.0
1972,MA-05,53.04,46.96,0.0,227128.0
1972,MA-06,52.75,47.25,0.0,220184.0
1972,MA-07,57.12,42.88,0.0,213633.0
1972,MA-08,66.07,33.93,0.0,193528.0
1972,MA-09,59.43,40.57,0.0,169468.0
1972,MA-10,50.37,49.63,0.0,203212.0
1972,MA-11,56.61,43.39,0.0,198536.0
1972,MA-12,48.23,51.77,0.0,234515.0
1972,MD-01,28.4,71.6,0.0,148796.0
1972,MD-02,31.68,68.32,0.0,198084.0
1972,MD-03,32.72,67.28,0.0,164988.0
1972,MD-04,29.5,70.5,0.0,152316.0
1972,MD-05,43.3,56.7,0.0,147400.0
1972,MD-06,29.37,70.63,0.0,178224.0
1972,MD-07,73.34,26.66,0.0,121410.0
1972,MD-08,43.17,56.83,0.0,223868.0
1972,ME-01,38.56,61.4,0.04,220516.0
1972,ME-02,38.39,61.54,0.07,196805.0
1972,MI-01,85.79,14.21,0.0,160547.0
1972,MI-02,44.49,55.51,0.0,191248.0
1972,MI-03,37.76,62.24,0.0,189631.0
1972,MI-04,32.36,67.64,0.0,172558.0
1972,MI-05,38.96,61.04,0.0,193056.0
1972,MI-06,41.12,58.88,0.0,196685.0
1972,MI-07,45.81,54.19,0.0,167521.0
1972,MI-08,38.05,61.95,0.0,171946.0
1972,MI-09,33.1,66.9,0.0,195024.0
1972,MI-10,35.88,64.12,0.0,186686.0
1972,MI-11,42.52,57.48,0.0,203554.0
1972,MI-12,35.31,64.69,0.0,173579.0
1972,MI-13,83.57,16.43,0.0,125117.0
1972,MI-14,39.99,60.01,0.0,142663.0
1972,MI-15,39.46,60.54,0.0,156615.0
1972,MI-16,46.25,53.75,0.0,177783.0
1972,MI-17,39.62,60.38,0.0,196006.0
1972,MI-18,37.11,62.89,0.0,183745.0
1972,MI-19,31.86,68.14,0.0,179349.0
1972,MN-01,40.12,59.88,0.0,204789.0
1972,MN-02,40.65,59.35,0.0,218065.0
1972,MN-03,40.79,59.21,0.0,218868.0
1972,MN-04,53.13,46.87,0.0,203125.0
1972,MN-05,55.53,44.47,0.0,209041.0
1972,MN-06,47.24,52.76,0.0,216427.0
1972,MN-07,45.82,54.18,0.0,219137.0
1972,MN-08,54.76,45.24,0.0,211161.0
1972,MO-01,68.88,31.12,0.0,147072.0
1972,MO-02,37.28,62.72,0.0,202687.0
1972,MO-03,41.61,58.39,0.0,176321.0
1972,MO-04,31.44,68.56,0.0,192346.0
1972,MO-05,47.03,52.97,0.0,152080.0
1972,MO-06,32.76,67.24,0.0,200731.0
1972,MO-07,27.32,72.68,0.0,210855.0
1972,MO-08,31.78,68.22,0.0,182621.0
1972,MO-09,34.89,65.11,0.0,198377.0
1972,MO-10,34.07,65.93,0.0,169531.0
1972,MS-01,19.92,80.08,0.0,115738.0
1972,MS-02,22.6,77.4,0.0,108979.0
1972,MS-03,20.72,79.28,0.0,139651.0
1972,MS-04,24.34,75.66,0.0,133503.0
1972,MS-05,13.17,86.83,0.0,134036.0
1972,MT-01,41.5,58.5,0.0,157550.0
1972,MT-02,37.38,62.62,0.0,146623.0
1972,NC-01,29.72,70.28,0.0,118890.0
1972,NC-02,35.66,64.34,0.0,133680.0
1972,NC-03,25.98,74.02,0.0,107309.0
1972,NC-04,30.62,69.38,0.0,154626.0
1972,NC-05,29.42,70.58,0.0,155782.0
1972,NC-06,28.04,71.96,0.0,136109.0
1972,NC-07,29.88,70.12,0.0,101755.0
1972,NC-08,27.31,72.69,0.0,138710.0
1972,NC-09,29.92,70.08,0.0,146797.0
1972,NC-10,26.66,73.34,0.0,143295.0
1972,NC-11,29.42,70.58,0.0,156661.0
1972,ND-00,35.79,62.07,2.14,280514.0
1972,NE-01,33.12,66.88,0.0,199318.0
1972,NE-02,31.05,68.95,0.0,181034.0
1972,NE-03,24.38,75.62,0.0,195937.0
1972,NH-01,32.45,66.35,1.2,167545.0
1972,NH-02,37.27,61.59,1.14,166514.0
1972,NJ-01,39.91,60.09,0.0,187453.0
1972,NJ-02,34.45,65.55,0.0,211975.0
1972,NJ-03,32.79,67.21,0.0,198300.0
1972,NJ-04,42.19,57.81,0.0,177547.0
1972,NJ-05,34.45,65.55,0.0,212675.0
1972,NJ-06,34.03,65.97,0.0,197467.0
1972,NJ-07,33.71,66.29,0.0,227202.0
1972,NJ-08,36.84,63.16,0.0,176796.0
1972,NJ-09,33.85,66.15,0.0,221137.0
1972,NJ-10,63.01,36.99,0.0,124450.0
1972,NJ-11,39.8,60.2,0.0,213237.0
1972,NJ-12,37.28,62.72,0.0,207554.0
1972,NJ-13,30.28,69.72,0.0,203118.0
1972,NJ-14,40.4,59.6,0.0,176005.0
1972,NJ-15,38.69,61.31,0.0,193191.0
1972,NM-01,40.69,59.31,0.0,211322.0
1972,NM-02,33.31,66.69,0.0,165368.0
1972,NV-00,36.32,63.68,0.0,181766.0
1972,NY-01,29.59,70.41,0.0,200803.0
1972,NY-02,27.51,72.49,0.0,169725.0
1972,NY-03,33.33,66.67,0.0,205888.0
1972,NY-04,35.98,64.02,0.0,217107.0
1972,NY-05,37.46,62.54,0.0,233441.0
1972,NY-06,37.73,62.27,0.0,224952.0
1972,NY-07,58.59,41.41,0.0,160111.0
1972,NY-08,50.26,49.74,0.0,189434.0
1972,NY-09,26.63,73.37,0.0,175399.0
1972,NY-10,36.86,63.14,0.0,163715.0
1972,NY-11,48.22,51.78,0.0,155791.0
1972,NY-12,84.42,15.58,0.0,76610.0
1972,NY-13,51.45,48.55,0.0,188845.0
1972,NY-14,52.22,47.78,0.0,95411.0
1972,NY-15,32.29,67.71,0.0,158297.0
1972,NY-16,53.79,46.21,0.0,161000.0
1972,NY-17,37.97,62.03,0.0,170144.0
1972,NY-18,58.06,41.94,0.0,196753.0
1972,NY-19,81.37,18.63,0.0,130466.0
1972,NY-20,65.61,34.39,0.0,166660.0
1972,NY-21,79.52,20.48,0.0,74668.0
1972,NY-22,60.15,39.85,0.0,169054.0
1972,NY-23,39.61,60.39,0.0,199842.0
1972,NY-24,39.11,60.89,0.0,222621.0
1972,NY-25,30.04,69.96,0.0,211539.0
1972,NY-26,32.16,67.84,0.0,197323.0
1972,NY-27,36.38,63.62,0.0,223151.0
1972,NY-28,42.99,57.01,0.0,235251.0
1972,NY-29,30.11,69.89,0.0,224412.0
1972,NY-30,33.01,66.99,0.0,182307.0
1972,NY-31,30.33,69.67,0.0,201574.0
1972,NY-32,30.33,69.67,0.0,198950.0
1972,NY-33,30.4,69.6,0.0,194700.0
1972,NY-34,37.27,62.73,0.0,208456.0
1972,NY-35,34.32,65.68,0.0,204342.0
1972,NY-36,39.84,60.16,0.0,198144.0
1972,NY-37,57.02,42.98,0.0,174507.0
1972,NY-38,39.17,60.83,0.0,217552.0
1972,NY-39,33.8,66.2,0.0,153755.0
1972,OH-01,33.94,66.06,0.0,169441.0
1972,OH-02,32.58,67.42,0.0,189331.0
1972,OH-03,41.87,58.13,0.0,152591.0
1972,OH-04,29.3,70.7,0.0,169869.0
1972,OH-05,34.44,65.56,0.0,181010.0
1972,OH-06,29.63,70.37,0.0,168376.0
1972,OH-07,32.85,67.15,0.0,159047.0
1972,OH-08,31.23,68.77,0.0,152527.0
1972,OH-09,50.99,49.01,0.0,170919.0
1972,OH-10,33.07,66.93,0.0,177914.0
1972,OH-11,37.99,62.01,0.0,168100.0
1972,OH-12,32.48,67.52,0.0,189773.0
1972,OH-13,41.01,58.99,0.0,166986.0
1972,OH-14,51.62,48.38,0.0,182704.0
1972,OH-15,35.3,64.7,0.0,185227.0
1972,OH-16,35.04,64.96,0.0,174575.0
1972,OH-17,31.11,68.89,0.0,161919.0
1972,OH-18,39.36,60.64,0.0,184381.0
1972,OH-19,47.81,52.19,0.0,185107.0
1972,OH-20,48.36,51.64,0.0,153097.0
1972,OH-21,78.55,21.45,0.0,128937.0
1972,OH-22,43.16,56.84,0.0,210101.0
1972,OH-23,35.14,64.86,0.0,203070.0
1972,OK-01,20.88,79.12,0.0,168580.0
1972,OK-02,26.95,73.05,0.0,173094.0
1972,OK-03,29.75,70.25,0.0,161243.0
1972,OK-04,25.87,74.13,0.0,145090.0
1972,OK-05,23.95,76.05,0.0,166814.0
1972,OK-06,20.82,79.18,0.0,190710.0
1972,OR-01,42.52,57.48,0.0,238961.0
1972,OR-02,39.6,60.4,0.0,205052.0
1972,OR-03,51.87,48.13,0.0,222238.0
1972,OR-04,44.46,55.54,0.0,212433.0
1972,PA-01,58.25,41.75,0.0,184627.0
1972,PA-02,75.33,24.67,0.0,161675.0
1972,PA-03,53.58,46.42,0.0,161208.0
1972,PA-04,43.51,56.49,0.0,232006.0
1972,PA-05,30.79,69.21,0.0,189847.0
1972,PA-06,36.84,63.16,0.0,181344.0
1972,PA-07,35.55,64.45,0.0,206583.0
1972,PA-08,35.17,64.83,0.0,182931.0
1972,PA-09,26.01,73.99,0.0,154275.0
1972,PA-10,36.13,63.87,0.0,196791.0
1972,PA-11,37.72,62.28,0.0,182320.0
1972,PA-12,36.24,63.76,0.0,176743.0
1972,PA-13,36.46,63.54,0.0,213179.0
1972,PA-14,52.4,47.6,0.0,182599.0
1972,PA-15,39.68,60.32,0.0,165221.0
1972,PA-16,24.35,75.65,0.0,152874.0
1972,PA-17,28.8,71.2,0.0,167383.0
1972,PA-18,37.31,62.69,0.0,200887.0
1972,PA-19,28.38,71.62,0.0,161297.0
1972,PA-20,43.51,56.49,0.0,192082.0
1972,PA-21,42.37,57.63,0.0,172415.0
1972,PA-22,42.93,57.07,0.0,168078.0
1972,PA-23,33.92,66.08,0.0,159601.0
1972,PA-24,39.17,60.83,0.0,177179.0
1972,PA-25,39.57,60.43,0.0,171641.0
1972,RI-01,47.99,52.01,0.0,206037.0
1972,RI-02,45.64,54.36,0.0,208007.0
1972,SC-01,31.31,68.69,0.0,106968.0
1972,SC-02,30.6,69.4,0.0,123393.0
1972,SC-03,22.66,77.34,0.0,109124.0
1972,SC-04,20.26,79.74,0.0,97249.0
1972,SC-05,28.86,71.14,0.0,111038.0
1972,SC-06,32.37,67.63,0.0,113831.0
1972,SD-01,49.01,50.68,0.31,159005.0
1972,SD-02,41.78,57.88,0.34,148410.0
1972,TN-01,21.51,78.49,0.0,145040.0
1972,TN-02,26.61,73.39,0.0,153304.0
1972,TN-03,27.69,72.31,0.0,149617.0
1972,TN-04,35.05,64.95,0.0,127598.0
1972,TN-05,37.39,62.61,0.0,142221.0
1972,TN-06,27.53,72.47,0.0,144541.0
1972,TN-07,24.58,75.42,0.0,139313.0
1972,TN-08,42.61,57.39,0.0,168806.0
1972,TX-01,29.53,70.47,0.0,141421.0
1972,TX-02,32.51,67.49,0.0,146097.0
1972,TX-03,22.65,77.35,0.0,176087.0
1972,TX-04,25.55,74.45,0.0,143761.0
1972,TX-05,30.58,69.42,0.0,141794.0
1972,TX-06,28.89,71.11,0.0,151532.0
1972,TX-07,18.27,81.73,0.0,131724.0
1972,TX-08,45.67,54.33,0.0,117533.0
1972,TX-09,40.45,59.55,0.0,142572.0
1972,TX-10,40.87,59.13,0.0,175327.0
1972,TX-11,30.7,69.3,0.0,131036.0
1972,TX-12,38.02,61.98,0.0,118852.0
1972,TX-13,24.15,75.85,0.0,155579.0
1972,TX-14,39.79,60.21,0.0,139145.0
1972,TX-15,45.18,54.82,0.0,117493.0
1972,TX-16,35.81,64.19,0.0,117183.0
1972,TX-17,26.62,73.38,0.0,142060.0
1972,TX-18,64.82,35.18,0.0,97127.0
1972,TX-19,19.08,80.92,0.0,179811.0
1972,TX-20,60.58,39.42,0.0,93620.0
1972,TX-21,23.88,76.12,0.0,159516.0
1972,TX-22,35.74,64.26,0.0,146582.0
1972,TX-23,38.18,61.82,0.0,116170.0
1972,TX-24,37.08,62.92,0.0,146017.0
1972,UT-01,23.17,76.83,0.0,216742.0
1972,UT-02,32.62,67.38,0.0,233185.0
1972,VA-01,30.42,67.39,2.19,141564.0
1972,VA-02,31.33,65.8,2.87,112057.0
1972,VA-03,27.11,71.47,1.42,164374.0
1972,VA-04,33.59,63.54,2.87,135003.0
1972,VA-05,27.28,70.67,2.05,143699.0
1972,VA-06,24.61,72.71,2.68,143652.0
1972,VA-07,27.14,70.97,1.89,143039.0
1972,VA-08,32.31,66.27,1.42,147763.0
1972,VA-09,31.29,66.78,1.93,142352.0
1972,VA-10,35.49,63.01,1.5,183556.0
1972,VT-00,36.47,62.67,0.86,186917.0
1972,WA-01,41.59,58.41,0.0,235530.0
1972,WA-02,38.43,61.57,0.0,197077.0
1972,WA-03,42.46,57.54,0.0,194877.0
1972,WA-04,40.6,59.4,0.0,189770.0
1972,WA-05,36.56,63.44,0.0,199593.0
1972,WA-06,39.62,60.38,0.0,191075.0
1972,WA-07,43.6,56.4,0.0,197018.0
1972,WI-01,41.0,59.0,0.0,188602.0
1972,WI-02,50.68,49.32,0.0,220014.0
1972,WI-03,41.07,58.93,0.0,207793.0
1972,WI-04,50.71,49.29,0.0,196292.0
1972,WI-05,57.82,42.18,0.0,168792.0
1972,WI-06,42.84,57.16,0.0,200239.0
1972,WI-07,46.99,53.01,0.0,209056.0
1972,WI-08,38.54,61.46,0.0,199584.0
1972,WI-09,37.25,62.75,0.0,209232.0
1972,WV-01,35.79,64.21,0.0,197637.0
1972,WV-02,34.77,65.23,0.0,191514.0
1972,WV-03,37.65,62.35,0.0,197126.0
1972,WV-04,37.41,62.59,0.0,176122.0
1972,WY-00,30.47,69.01,0.52,145570.0
1976,AK-00,36.0,58.46,5.54,122398.0
1976,AL-01,49.21,50.79,0.0,164634.0
1976,AL-02,53.87,46.13,0.0,163736.0
1976,AL-03,59.5,40.5,0.0,157595.0
1976,AL-04,65.28,34.72,0.0,190864.0
1976,AL-05,67.97,32.03,0.0,156230.0
1976,AL-06,43.84,56.16,0.0,161923.0
1976,AL-07,56.61,43.39,0.0,165492.0
1976,AR-01,69.71,30.29,0.0,173290.0
1976,AR-02,67.71,32.29,0.0,187247.0
1976,AR-03,56.41,43.59,0.0,227500.0
1976,AR-04,68.75,31.25,0.0,178470.0
1976,AZ-01,38.66,61.34,0.0,162007.0
1976,AZ-02,48.33,51.67,0.0,176337.0
1976,AZ-03,40.13,59.87,0.0,185583.0
1976,AZ-04,38.39,61.61,0.0,189053.0
1976,CA-01,50.77,49.23,0.0,217028.0
1976,CA-02,51.12,48.88,0.0,217240.0
1976,CA-03,52.78,47.22,0.0,209019.0
1976,CA-04,55.75,44.25,0.0,172258.0
1976,CA-05,49.63,50.37,0.0,190050.0
1976,CA-06,57.35,42.65,0.0,145891.0
1976,CA-07,52.36,47.64,0.0,199905.0
1976,CA-08,59.24,40.76,0.0,194729.0
1976,CA-09,56.04,43.96,0.0,163934.0
1976,CA-10,58.62,41.38,0.0,157360.0
1976,CA-11,47.32,52.68,0.0,179673.0
1976,CA-12,46.53,53.47,0.0,193051.0
1976,CA-13,45.75,54.25,0.0,200284.0
1976,CA-14,50.04,49.96,0.0,184491.0
1976,CA-15,54.98,45.02,0.0,148769.0
1976,CA-16,49.6,50.4,0.0,192485.0
1976,CA-17,46.45,53.55,0.0,162750.0
1976,CA-18,44.01,55.99,0.0,159259.0
1976,CA-19,49.14,50.86,0.0,193911.0
1976,CA-20,40.15,59.85,0.0,215723.0
1976,CA-21,52.24,47.76,0.0,154454.0
1976,CA-22,38.25,61.75,0.0,187333.0
1976,CA-23,52.89,47.11,0.0,225267.0
1976,CA-24,55.85,44.15,0.0,167692.0
1976,CA-25,63.44,36.56,0.0,82340.0
1976,CA-26,37.87,62.13,0.0,174683.0
1976,CA-27,39.81,60.19,0.0,208108.0
1976,CA-28,70.88,29.12,0.0,146927.0
1976,CA-29,80.95,19.05,0.0,102887.0
1976,CA-30,60.07,39.93,0.0,115576.0
1976,CA-31,65.67,34.33,0.0,110827.0
1976,CA-32,55.45,44.55,0.0,130533.0
1976,CA-33,43.3,56.7,0.0,174836.0
1976,CA-34,43.09,56.91,0.0,197228.0
1976,CA-35,44.42,55.58,0.0,163593.0
1976,CA-36,56.02,43.98,0.0,147339.0
1976,CA-37,45.39,54.61,0.0,186660.0
1976,CA-38,44.19,55.81,0.0,153867.0
1976,CA-39,35.77,64.23,0.0,204840.0
1976,CA-40,32.27,67.73,0.0,246852.0
1976,CA-41,42.57,57.43,0.0,213264.0
1976,CA-42,52.82,47.18,0.0,132399.0
1976,CA-43,40.04,59.96,0.0,266496.0
1976,CO-01,50.01,49.99,0.0,187487.0
1976,CO-02,42.24,57.76,0.0,238039.0
1976,CO-03,49.04,50.96,0.0,172889.0
1976,CO-04,41.58,58.42,0.0,223734.0
1976,CO-05,39.79,60.21,0.0,206847.0
1976,CT-01,52.68,47.32,0.0,229459.0
1976,CT-02,50.12,49.88,0.0,221777.0
1976,CT-03,46.46,53.54,0.0,227287.0
1976,CT-04,43.41,56.59,0.0,209774.0
1976,CT-05,43.78,56.22,0.0,237735.0
1976,CT-06,47.74,52.26,0.0,241124.0
1976,DC-00,81.63,16.51,1.86,168830.0
1976,DE-00,52.75,47.25,0.0,232339.0
1976,FL-01,49.31,50.69,0.0,180844.0
1976,FL-02,62.65,37.35,0.0,192231.0
1976,FL-03,64.29,35.71,0.0,136516.0
1976,FL-04,53.31,46.69,0.0,216323.0
1976,FL-05,49.88,50.12,0.0,251878.0
1976,FL-06,49.46,50.54,0.0,234132.0
1976,FL-07,54.3,45.7,0.0,163182.0
1976,FL-08,47.54,52.46,0.0,196868.0
1976,FL-09,46.47,53.53,0.0,178201.0
1976,FL-10,45.56,54.44,0.0,269778.0
1976,FL-11,49.53,50.47,0.0,259245.0
1976,FL-12,53.47,46.53,0.0,210344.0
1976,FL-13,66.5,33.5,0.0,196693.0
1976,FL-14,56.47,43.53,0.0,135220.0
1976,FL-15,54.32,45.68,0.0,199348.0
1976,GA-01,64.36,35.64,0.0,138274.0
1976,GA-02,69.1,30.9,0.0,127706.0
1976,GA-03,69.14,30.86,0.0,119517.0
1976,GA-04,57.24,42.76,0.0,165832.0
1976,GA-05,67.51,32.49,0.0,145306.0
1976,GA-06,67.53,32.47,0.0,157611.0
1976,GA-07,64.24,35.76,0.0,158913.0
1976,GA-08,74.79,25.21,0.0,148137.0
1976,GA-09,70.92,29.08,0.0,165630.0
1976,GA-10,65.87,34.13,0.0,136226.0
1976,HI-01,49.28,50.72,0.0,132571.0
1976,HI-02,52.99,47.01,0.0,154787.0
1976,IA-01,49.91,50.09,0.0,209735.0
1976,IA-02,49.55,50.45,0.0,204913.0
1976,IA-03,48.3,51.7,0.0,210006.0
1976,IA-04,54.11,45.89,0.0,215203.0
1976,IA-05,49.02,50.98,0.0,211088.0
1976,IA-06,45.76,54.24,0.0,201844.0
1976,ID-01,40.21,59.79,0.0,170252.0
1976,ID-02,36.2,63.8,0.0,160448.0
1976,IL-01,90.45,9.55,0.0,144699.0
1976,IL-02,82.82,17.18,0.0,165882.0
1976,IL-03,42.08,57.92,0.0,209688.0
1976,IL-04,38.06,61.94,0.0,211568.0
1976,IL-05,66.59,33.41,0.0,171046.0
1976,IL-06,40.17,59.83,0.0,194542.0
1976,IL-07,80.81,19.19,0.0,113792.0
1976,IL-08,69.91,30.09,0.0,143418.0
1976,IL-09,57.79,42.21,0.0,182550.0
1976,IL-10,39.29,60.71,0.0,228057.0
1976,IL-11,48.27,51.73,0.0,214701.0
1976,IL-12,30.92,69.08,0.0,227849.0
1976,IL-13,37.17,62.83,0.0,173838.0
1976,IL-14,28.84,71.16,0.0,236536.0
1976,IL-15,40.47,59.53,0.0,194615.0
1976,IL-16,41.27,58.73,0.0,185238.0
1976,IL-17,44.28,55.72,0.0,199194.0
1976,IL-18,43.76,56.24,0.0,201963.0
1976,IL-19,46.24,53.76,0.0,195758.0
1976,IL-20,47.24,52.76,0.0,189038.0
1976,IL-21,44.53,55.47,0.0,192099.0
1976,IL-22,48.5,51.5,0.0,216432.0
1976,IL-23,59.15,40.85,0.0,170102.0
1976,IL-24,53.86,46.14,0.0,237087.0
1976,IN-01,61.3,38.7,0.0,176816.0
1976,IN-02,38.57,61.43,0.0,216186.0
1976,IN-03,46.12,53.88,0.0,182156.0
1976,IN-04,40.33,59.67,0.0,198147.0
1976,IN-05,42.78,57.22,0.0,208782.0
1976,IN-06,41.46,58.54,0.0,193181.0
1976,IN-07,47.35,52.65,0.0,211951.0
1976,IN-08,50.13,49.87,0.0,220801.0
1976,IN-09,51.02,48.98,0.0,206896.0
1976,IN-10,45.03,54.97,0.0,191823.0
1976,IN-11,45.39,54.61,0.0,191488.0
1976,KS-01,46.17,53.83,0.0,197888.0
1976,KS-02,44.81,55.19,0.0,176037.0
1976,KS-03,41.82,58.18,0.0,190503.0
1976,KS-04,48.99,51.01,0.0,174882.0
1976,KS-05,49.04,50.96,0.0,187927.0
1976,KY-01,66.62,33.38,0.0,166148.0
1976,KY-02,55.46,44.54,0.0,147005.0
1976,KY-03,55.49,44.51,0.0,143097.0
1976,KY-04,42.78,57.22,0.0,182229.0
1976,KY-05,43.05,56.95,0.0,170331.0
1976,KY-06,53.14,46.86,0.0,165960.0
1976,KY-07,60.91,39.09,0.0,171103.0
1976,LA-01,51.28,48.72,0.0,161989.0
1976,LA-02,55.72,44.28,0.0,121978.0
1976,LA-03,45.38,54.62,0.0,168941.0
1976,LA-04,45.76,54.24,0.0,144490.0
1976,LA-05,49.11,50.89,0.0,165335.0
1976,LA-06,54.68,45.32,0.0,165005.0
1976,LA-07,60.75,39.25,0.0,166573.0
1976,LA-08,61.61,38.39,0.0,154037.0
1976,MA-01,58.48,41.52,0.0,212093.0
1976,MA-02,60.9,39.1,0.0,191710.0
1976,MA-03,60.89,39.11,0.0,206034.0
1976,MA-04,57.09,42.91,0.0,206532.0
1976,MA-05,59.04,40.96,0.0,213232.0
1976,MA-06,55.08,44.92,0.0,217797.0
1976,MA-07,59.45,40.55,0.0,213507.0
1976,MA-08,65.36,34.64,0.0,179693.0
1976,MA-09,56.39,43.61,0.0,159679.0
1976,MA-10,55.53,44.47,0.0,214100.0
1976,MA-11,58.67,41.33,0.0,193553.0
1976,MA-12,52.64,47.36,0.0,251791.0
1976,MD-01,49.31,50.69,0.0,172587.0
1976,MD-02,48.26,51.74,0.0,211006.0
1976,MD-03,51.51,48.49,0.0,161783.0
1976,MD-04,50.05,49.95,0.0,172884.0
1976,MD-05,58.73,41.27,0.0,140746.0
1976,MD-06,45.2,54.8,0.0,205062.0
1976,MD-07,81.64,18.36,0.0,124136.0
1976,MD-08,51.67,48.33,0.0,244065.0
1976,ME-01,49.32,50.68,0.0,250617.0
1976,ME-02,49.86,50.14,0.0,217982.0
1976,MI-01,90.61,9.39,0.0,134433.0
1976,MI-02,45.39,54.61,0.0,200444.0
1976,MI-03,40.08,59.92,0.0,199949.0
1976,MI-04,40.8,59.2,0.0,188916.0
1976,MI-05,32.25,67.75,0.0,209078.0
1976,MI-06,41.38,58.62,0.0,204832.0
1976,MI-07,52.35,47.65,0.0,178375.0
1976,MI-08,44.47,55.53,0.0,189357.0
1976,MI-09,35.94,64.06,0.0,217254.0
1976,MI-10,41.09,58.91,0.0,219552.0
1976,MI-11,48.84,51.16,0.0,201984.0
1976,MI-12,45.68,54.32,0.0,192166.0
1976,MI-13,88.61,11.39,0.0,93549.0
1976,MI-14,48.65,51.35,0.0,170394.0
1976,MI-15,52.83,47.17,0.0,173031.0
1976,MI-16,55.35,44.65,0.0,168069.0
1976,MI-17,49.82,50.18,0.0,175257.0
1976,MI-18,46.1,53.9,0.0,203256.0
1976,MI-19,36.75,63.25,0.0,209258.0
1976,MN-01,51.66,48.34,0.0,243180.0
1976,MN-02,50.44,49.56,0.0,249050.0
1976,MN-03,49.13,50.87,0.0,244640.0
1976,MN-04,60.76,39.24,0.0,218973.0
1976,MN-05,63.61,36.39,0.0,211443.0
1976,MN-06,57.29,42.71,0.0,245087.0
1976,MN-07,56.88,43.12,0.0,237694.0
1976,MN-08,65.92,34.08,0.0,244497.0
1976,MO-01,70.98,29.02,0.0,134056.0
1976,MO-02,43.37,56.63,0.0,219312.0
1976,MO-03,48.63,51.37,0.0,176315.0
1976,MO-04,51.9,48.1,0.0,208994.0
1976,MO-05,59.23,40.77,0.0,148503.0
1976,MO-06,52.01,47.99,0.0,207595.0
1976,MO-07,47.35,52.65,0.0,218178.0
1976,MO-08,46.96,53.04,0.0,198803.0
1976,MO-09,49.66,50.34,0.0,217873.0
1976,MO-10,57.3,42.7,0.0,188878.0
1976,MS-01,61.66,38.34,0.0,148589.0
1976,MS-02,52.92,47.08,0.0,130663.0
1976,MS-03,48.92,51.08,0.0,161536.0
1976,MS-04,44.96,55.04,0.0,156262.0
1976,MS-05,47.1,52.9,0.0,151285.0
1976,MT-01,46.36,53.64,0.0,168009.0
1976,MT-02,46.06,53.94,0.0,154953.0
1976,NC-01,60.11,39.89,0.0,132255.0
1976,NC-02,61.13,38.87,0.0,132593.0
1976,NC-03,58.74,41.26,0.0,116798.0
1976,NC-04,51.1,48.9,0.0,167393.0
1976,NC-05,50.73,49.27,0.0,181378.0
1976,NC-06,53.49,46.51,0.0,145093.0
1976,NC-07,66.69,33.31,0.0,121767.0
1976,NC-08,54.99,45.01,0.0,154737.0
1976,NC-09,51.8,48.2,0.0,165925.0
1976,NC-10,54.3,45.7,0.0,167471.0
1976,NC-11,54.29,45.71,0.0,183915.0
1976,ND-00,47.0,53.0,0.0,289548.0
